"Language","ISO_code","Phoible_code","Meaning","Form","Trill","Dataset","Latitude","Longitude","Family","Branch","Area","Continent","Rough.M","rough","R_type","r","l","revision","Form_norm","Latitude_fixed","Longitude_fixed"
"Portuguese","por","por","pebbly","seixoso","no","Google",39,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",3.8,TRUE,"no trill",FALSE,FALSE,"OUT","seixoso",39.91,-8.1
"Portuguese","por","por","callused","calejado","no","Google",39,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",4.2,TRUE,"no trill",FALSE,TRUE,"OUT","calejado",39.91,-8.1
"Portuguese","por","por","gelatinous","gelatinoso","no","Google",39,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-4.2,FALSE,"no trill",FALSE,TRUE,"OUT","gelatinoso",39.91,-8.1
"Portuguese","por","por","bald","careca","no","Google",39,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-4.1,FALSE,"no trill",TRUE,FALSE,"OUT","careca",39.91,-8.1
"Portuguese","por","por","corroded","corroído","no","Google",39,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",3.5,TRUE,"no trill",TRUE,FALSE,"OUT","corroído",39.91,-8.1
"Portuguese","por","por","creamy","cremoso","no","Google",39,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-4.8,FALSE,"no trill",TRUE,FALSE,"OUT","cremoso",39.91,-8.1
"Portuguese","por","por","varnished","envernizado","no","Google",39,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-3.7,FALSE,"no trill",TRUE,FALSE,"OUT","envernizado",39.91,-8.1
"Portuguese","por","por","oily","oleoso","no","Google",39,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-6.2,FALSE,"no trill",FALSE,TRUE,"OUT","oleoso",39.91,-8.1
"Portuguese","por","por","lubricated","lubrificado","no","Google",39,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-6.2,FALSE,"no trill",TRUE,TRUE,"OUT","lubrificado",39.91,-8.1
"Portuguese","por","por","perforated","perfurado","no","Google",39,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",0.4,TRUE,"no trill",TRUE,FALSE,"OUT","perfurado",39.91,-8.1
"Portuguese","por","por","dusty","empoeirado","no","Google",39,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-0.8,FALSE,"no trill",TRUE,FALSE,"OUT","empoeirado",39.91,-8.1
"Portuguese","por","por","cracked","rachado","no","Google",39,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",3.5,TRUE,"no trill",TRUE,FALSE,"OUT","rachado",39.91,-8.1
"Portuguese","por","por","crisp","nítido","no","Google",39,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",2,TRUE,"no trill",FALSE,FALSE,"OUT","nítido",39.91,-8.1
"Portuguese","por","por","fibrous","fibroso","no","Google",39,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",2.3,TRUE,"no trill",TRUE,FALSE,"OUT","fibroso",39.91,-8.1
"Portuguese","por","por","silky","sedoso","no","Google",39,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-5.9,FALSE,"no trill",FALSE,FALSE,"OUT","sedoso",39.91,-8.1
"Portuguese","por","por","disjointed","desarticulado","no","Google",39,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",2.7,TRUE,"no trill",TRUE,TRUE,"OUT","desarticulado",39.91,-8.1
"Portuguese","por","por","rocky","rochoso","no","Google",39,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",4.8,TRUE,"no trill",TRUE,FALSE,"OUT","rochoso",39.91,-8.1
"Portuguese","por","por","furry","peludo","no","Google",39,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-2.8,FALSE,"no trill",FALSE,TRUE,"OUT","peludo",39.91,-8.1
"Portuguese","por","por","prickly","espinhoso","no","Google",39,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",5.2,TRUE,"no trill",FALSE,FALSE,"OUT","espinhoso",39.91,-8.1
"Portuguese","por","por","feathered","emplumado","no","Google",39,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-4.6,FALSE,"no trill",FALSE,TRUE,"OUT","emplumado",39.91,-8.1
"Portuguese","por","por","blunt","contundente","no","Google",39,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",0.5,TRUE,"no trill",FALSE,FALSE,"OUT","contundente",39.91,-8.1
"Portuguese","por","por","waxy","ceroso","no","Google",39,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-3.6,FALSE,"no trill",TRUE,FALSE,"OUT","ceroso",39.91,-8.1
"Portuguese","por","por","greasy","gorduroso","no","Google",39,-8,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-5.1,FALSE,"no trill",TRUE,FALSE,"OUT","gorduroso",39.91,-8.1
"Russian","rus","rus","grooved","желобчатый","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",1.7,TRUE,"trill",FALSE,TRUE,"trilled","желобчатый",59,50
"Russian","rus","rus","velvety","бархатистый","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",-5.3,FALSE,"trill",TRUE,FALSE,"trilled","бархатистый",59,50
"Russian","rus","rus","coated","покрытый","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",-2.8,FALSE,"trill",TRUE,FALSE,"trilled","покрытый",59,50
"Russian","rus","rus","ribbed","ребристый","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",3.4,TRUE,"trill",TRUE,FALSE,"trilled","ребристый",59,50
"Russian","rus","rus","stubbly","пожнивный","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",5,TRUE,"trill",FALSE,FALSE,"trilled","пожнивный",59,50
"Russian","rus","rus","bubbly","пузырчатый","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",-3.3,FALSE,"trill",TRUE,FALSE,"trilled","пузырчатый",59,50
"Russian","rus","rus","abrasive","абразивный","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",6.3,TRUE,"trill",TRUE,FALSE,"trilled","абразивный",59,50
"Russian","rus","rus","bony","костлявый","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",2.5,TRUE,"trill",FALSE,TRUE,"trilled","костлявый",59,50
"Russian","rus","rus","slippery","скользкий","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",-6.2,FALSE,"trill",FALSE,TRUE,"trilled","скользкий",59,50
"Russian","rus","rus","lumpy","комковатый","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",2.9,TRUE,"trill",FALSE,FALSE,"trilled","комковатый",59,50
"Russian","rus","rus","jagged","зазубренный","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",6.3,TRUE,"trill",TRUE,FALSE,"trilled","зазубренный",59,50
"Russian","rus","rus","textured","текстурированный","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",0.8,TRUE,"trill",TRUE,FALSE,"trilled","текстурированный",59,50
"Russian","rus","rus","polished","полированный","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",-5.3,FALSE,"trill",TRUE,TRUE,"trilled","полированный",59,50
"Russian","rus","rus","woolly","шерстистый","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",0,TRUE,"trill",TRUE,FALSE,"trilled","шерстистый",59,50
"Russian","rus","rus","crumpled","мятый","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",3.1,TRUE,"trill",FALSE,FALSE,"trilled","мятый",59,50
"Russian","rus","rus","sandy","сэнди","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",3.9,TRUE,"trill",FALSE,FALSE,"trilled","сэнди",59,50
"Russian","rus","rus","pebbly","покрытый галькой","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",3.8,TRUE,"trill",TRUE,TRUE,"trilled","покрытый галькой",59,50
"Russian","rus","rus","firm","фирма","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",4.2,TRUE,"trill",TRUE,FALSE,"trilled","фирма",59,50
"Russian","rus","rus","ceramic","керамический","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",-2.5,FALSE,"trill",TRUE,FALSE,"trilled","керамический",59,50
"Russian","rus","rus","gelatinous","студенистый","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",-4.2,FALSE,"trill",FALSE,FALSE,"trilled","студенистый",59,50
"Russian","rus","rus","bald","плешивый","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",-4.1,FALSE,"trill",FALSE,TRUE,"trilled","плешивый",59,50
"Russian","rus","rus","creamy","сливочный","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",-4.8,FALSE,"trill",FALSE,TRUE,"trilled","сливочный",59,50
"Russian","rus","rus","chalky","меловой","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",-1.1,FALSE,"trill",FALSE,TRUE,"trilled","меловой",59,50
"Russian","rus","rus","varnished","лакированный","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",-3.7,FALSE,"trill",TRUE,TRUE,"trilled","лакированный",59,50
"Russian","rus","rus","etched","травленый","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",2.8,TRUE,"trill",TRUE,TRUE,"trilled","травленый",59,50
"Russian","rus","rus","grimy","чумазый","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",-1.2,FALSE,"trill",FALSE,FALSE,"trilled","чумазый",59,50
"Russian","rus","rus","slimy","слизистый","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",-5.2,FALSE,"trill",FALSE,TRUE,"trilled","слизистый",59,50
"Russian","rus","rus","oily","маслянистый","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",-6.2,FALSE,"trill",FALSE,TRUE,"trilled","маслянистый",59,50
"Russian","rus","rus","crumbly","рассыпчатый","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",3.2,TRUE,"trill",TRUE,FALSE,"trilled","рассыпчатый",59,50
"Russian","rus","rus","papery","бумагообразный","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",-3.2,FALSE,"trill",TRUE,FALSE,"trilled","бумагообразный",59,50
"Russian","rus","rus","perforated","перфорированный","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",0.4,TRUE,"trill",TRUE,FALSE,"trilled","перфорированный",59,50
"Russian","rus","rus","scaly","чешуйчатый","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",1.9,TRUE,"trill",FALSE,FALSE,"trilled","чешуйчатый",59,50
"Russian","rus","rus","dusty","пыльный","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",-0.8,FALSE,"trill",FALSE,TRUE,"trilled","пыльный",59,50
"Russian","rus","rus","cracked","треснувший","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",3.5,TRUE,"trill",TRUE,FALSE,"trilled","треснувший",59,50
"Russian","rus","rus","ragged","оборванный","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",3.3,TRUE,"trill",TRUE,FALSE,"trilled","оборванный",59,50
"Russian","rus","rus","crisp","хрустящий","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",2,TRUE,"trill",TRUE,FALSE,"trilled","хрустящий",59,50
"Russian","rus","rus","scrunchy","резинка для волос","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",0.6,TRUE,"trill",TRUE,TRUE,"trilled","резинка для волос",59,50
"Russian","rus","rus","fibrous","волокнистый","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",2.3,TRUE,"trill",FALSE,TRUE,"trilled","волокнистый",59,50
"Russian","rus","rus","silky","шелковистый","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",-5.9,FALSE,"trill",FALSE,TRUE,"trilled","шелковистый",59,50
"Russian","rus","rus","bristly","щетинистый","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",4.4,TRUE,"trill",FALSE,FALSE,"trilled","щетинистый",59,50
"Russian","rus","rus","grainy","зернистый","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",3.9,TRUE,"trill",TRUE,FALSE,"trilled","зернистый",59,50
"Russian","rus","rus","rocky","скалистый","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",4.8,TRUE,"trill",FALSE,TRUE,"trilled","скалистый",59,50
"Russian","rus","rus","barbed","колючий","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",6.3,TRUE,"trill",FALSE,TRUE,"trilled","колючий",59,50
"Russian","rus","rus","hairy","волосатый","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",0,TRUE,"trill",FALSE,TRUE,"trilled","волосатый",59,50
"Russian","rus","rus","woven","тканый","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",-0.2,FALSE,"trill",FALSE,FALSE,"trilled","тканый",59,50
"Russian","rus","rus","feathered","пернатого","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",-4.6,FALSE,"trill",TRUE,FALSE,"trilled","пернатого",59,50
"Russian","rus","rus","glassy","стекловидный","yes","Google",56,38,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",-4.3,FALSE,"trill",FALSE,TRUE,"trilled","стекловидный",59,50
"Sinhala (Sinhalese)","sin","sin","coated","ආලේප කර ඇත","no","Google",7,80.5,"Indo-European","Indo-Iranian","Indic","S/SE Asia",-2.8,FALSE,"no trill",TRUE,TRUE,"other","ආලේප කර ඇත",7,80.5
"Sinhala (Sinhalese)","sin","sin","abrasive","උල්ෙල්ඛ","no","Google",7,80.5,"Indo-European","Indo-Iranian","Indic","S/SE Asia",6.3,TRUE,"no trill",FALSE,TRUE,"other","උල්ෙල්ඛ",7,80.5
"Sinhala (Sinhalese)","sin","sin","rough","රළු ය","no","Google",7,80.5,"Indo-European","Indo-Iranian","Indic","S/SE Asia",6.2,TRUE,"no trill",TRUE,TRUE,"other","රළු ය",7,80.5
"Sinhala (Sinhalese)","sin","sin","painted","වර්ණාලේප","no","Google",7,80.5,"Indo-European","Indo-Iranian","Indic","S/SE Asia",-3,FALSE,"no trill",TRUE,TRUE,"other","වර්ණාලේප",7,80.5
"Sinhala (Sinhalese)","sin","sin","sandy","වැලි සහිත","no","Google",7,80.5,"Indo-European","Indo-Iranian","Indic","S/SE Asia",3.9,TRUE,"no trill",FALSE,TRUE,"other","වැලි සහිත",7,80.5
"Sinhala (Sinhalese)","sin","sin","ceramic","පිඟන් මැටි","no","Google",7,80.5,"Indo-European","Indo-Iranian","Indic","S/SE Asia",-2.5,FALSE,"no trill",FALSE,FALSE,"other","පිඟන් මැටි",7,80.5
"Sinhala (Sinhalese)","sin","sin","bald","තට්ට","no","Google",7,80.5,"Indo-European","Indo-Iranian","Indic","S/SE Asia",-4.1,FALSE,"no trill",FALSE,FALSE,"other","තට්ට",7,80.5
"Sinhala (Sinhalese)","sin","sin","flat","පැතලි","no","Google",7,80.5,"Indo-European","Indo-Iranian","Indic","S/SE Asia",-2.7,FALSE,"no trill",FALSE,TRUE,"other","පැතලි",7,80.5
"Sinhala (Sinhalese)","sin","sin","lubricated","ලිහිසි කර ඇත","no","Google",7,80.5,"Indo-European","Indo-Iranian","Indic","S/SE Asia",-6.2,FALSE,"no trill",TRUE,TRUE,"other","ලිහිසි කර ඇත",7,80.5
"Sinhala (Sinhalese)","sin","sin","dusty","දූවිලි සහිතයි","no","Google",7,80.5,"Indo-European","Indo-Iranian","Indic","S/SE Asia",-0.8,FALSE,"no trill",FALSE,TRUE,"other","දූවිලි සහිතයි",7,80.5
"Sinhala (Sinhalese)","sin","sin","smooth","සුමටයි","no","Google",7,80.5,"Indo-European","Indo-Iranian","Indic","S/SE Asia",-6.9,FALSE,"no trill",FALSE,FALSE,"other","සුමටයි",7,80.5
"Sinhala (Sinhalese)","sin","sin","woven","වියන ලද","no","Google",7,80.5,"Indo-European","Indo-Iranian","Indic","S/SE Asia",-0.2,FALSE,"no trill",FALSE,TRUE,"other","වියන ලද",7,80.5
"Sinhala (Sinhalese)","sin","sin","feathered","පිහාටු සහිතය","no","Google",7,80.5,"Indo-European","Indo-Iranian","Indic","S/SE Asia",-4.6,FALSE,"no trill",FALSE,FALSE,"other","පිහාටු සහිතය",7,80.5
"Slovak","slk","slk","ribbed","rebrovaný","yes","Google",49,20,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",3.4,TRUE,NA,TRUE,FALSE,"trilled","rebrovaný",49,20
"Slovak","slk","slk","abrasive","brusivo","yes","Google",49,20,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",6.3,TRUE,NA,TRUE,FALSE,"trilled","brusivo",49,20
"Slovak","slk","slk","bony","kostnatý","yes","Google",49,20,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",2.5,TRUE,NA,FALSE,FALSE,"trilled","kostnatý",49,20
"Slovak","slk","slk","slippery","klzký","yes","Google",49,20,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-6.2,FALSE,NA,FALSE,TRUE,"trilled","klzký",49,20
"Slovak","slk","slk","lumpy","hrudkovitý","yes","Google",49,20,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",2.9,TRUE,NA,TRUE,FALSE,"trilled","hrudkovitý",49,20
"Slovak","slk","slk","rough","hrubý","yes","Google",49,20,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",6.2,TRUE,NA,TRUE,FALSE,"trilled","hrubý",49,20
"Slovak","slk","slk","textured","textúrou","yes","Google",49,20,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",0.8,TRUE,NA,TRUE,FALSE,"trilled","textúrou",49,20
"Slovak","slk","slk","rippled","čeril","yes","Google",49,20,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",3.1,TRUE,NA,TRUE,TRUE,"trilled","čeril",49,20
"Slovak","slk","slk","serrated","zúbkovaný","yes","Google",49,20,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",4,TRUE,NA,FALSE,FALSE,"trilled","zúbkovaný",49,20
"Slovak","slk","slk","matted","rozstrapatené","yes","Google",49,20,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",0.3,TRUE,NA,TRUE,FALSE,"trilled","rozstrapatené",49,20
"Slovak","slk","slk","woolly","vlnený","yes","Google",49,20,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",0,TRUE,NA,FALSE,TRUE,"trilled","vlnený",49,20
"Slovak","slk","slk","beaded","korálkové","yes","Google",49,20,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",3,TRUE,NA,TRUE,TRUE,"trilled","korálkové",49,20
"Slovak","slk","slk","icy","ľadový","yes","Google",49,20,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-4.3,FALSE,NA,FALSE,FALSE,"trilled","ľadový",49,20
"Slovak","slk","slk","gravelly","štěrkovitý","yes","Google",49,20,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",4.1,TRUE,NA,TRUE,FALSE,"trilled","štěrkovitý",49,20
"Slovak","slk","slk","ceramic","keramický","yes","Google",49,20,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-2.5,FALSE,NA,TRUE,FALSE,"trilled","keramický",49,20
"Slovak","slk","slk","gelatinous","želatínový","yes","Google",49,20,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-4.2,FALSE,NA,FALSE,TRUE,"trilled","želatínový",49,20
"Slovak","slk","slk","bald","plešatý","yes","Google",49,20,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-4.1,FALSE,NA,FALSE,TRUE,"trilled","plešatý",49,20
"Slovak","slk","slk","corroded","skorodované","yes","Google",49,20,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",3.5,TRUE,NA,TRUE,FALSE,"trilled","skorodované",49,20
"Slovak","slk","slk","creamy","smotanový","yes","Google",49,20,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-4.8,FALSE,NA,FALSE,FALSE,"trilled","smotanový",49,20
"Slovak","slk","slk","flat","plochý","yes","Google",49,20,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-2.7,FALSE,NA,FALSE,TRUE,"trilled","plochý",49,20
"Slovak","slk","slk","etched","leptané","yes","Google",49,20,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",2.8,TRUE,NA,FALSE,TRUE,"trilled","leptané",49,20
