Language,ISO_code,Phoible_code,Meaning,Form,Trill,Dataset,Latitude,Longitude,Family,Branch,Area,Continent,Rough.M,rough,R_type,r,l,revision,Form_norm,Latitude_fixed,Longitude_fixed,CleanForm,CleanFormLength,CleanFormNorm,CleanFormNormLength
Dutch,nld,nld,chalky,krijtachtig,yes,Google,50.7500,4.5000,Indo-European,Germanic,Europe,W and SW Eurasia,-1.1000,False,trill,True,False,NA,krijtachtig,52.0000,5.0000,krijtachtig,11,krijtachtig,11
Dutch,nld,nld,flat,vlak,yes,Google,50.7500,4.5000,Indo-European,Germanic,Europe,W and SW Eurasia,-2.7000,False,trill,False,True,NA,vlak,52.0000,5.0000,vlak,4,vlak,4
Dutch,nld,nld,etched,geëtst,yes,Google,50.7500,4.5000,Indo-European,Germanic,Europe,W and SW Eurasia,2.8000,True,trill,False,False,NA,geëtst,52.0000,5.0000,geëtst,6,geëtst,6
Dutch,nld,nld,slimy,slijmerig,yes,Google,50.7500,4.5000,Indo-European,Germanic,Europe,W and SW Eurasia,-5.2000,False,trill,True,True,NA,slijmerig,52.0000,5.0000,slijmerig,9,slijmerig,9
Dutch,nld,nld,oily,olieachtig,yes,Google,50.7500,4.5000,Indo-European,Germanic,Europe,W and SW Eurasia,-6.2000,False,trill,False,True,NA,olieachtig,52.0000,5.0000,olieachtig,10,olieachtig,10
Dutch,nld,nld,lubricated,gesmeerd,yes,Google,50.7500,4.5000,Indo-European,Germanic,Europe,W and SW Eurasia,-6.2000,False,trill,True,False,NA,gesmeerd,52.0000,5.0000,gesmerd,7,gesmerd,7
Dutch,nld,nld,crumbly,kruimelig,yes,Google,50.7500,4.5000,Indo-European,Germanic,Europe,W and SW Eurasia,3.2000,True,trill,True,True,NA,kruimelig,52.0000,5.0000,kruimelig,9,kruimelig,9
Dutch,nld,nld,perforated,geperforeerd,yes,Google,50.7500,4.5000,Indo-European,Germanic,Europe,W and SW Eurasia,0.4000,True,trill,True,False,NA,geperforeerd,52.0000,5.0000,geperforerd,11,geperforerd,11
Dutch,nld,nld,scaly,geschubd,yes,Google,50.7500,4.5000,Indo-European,Germanic,Europe,W and SW Eurasia,1.9000,True,trill,False,False,NA,geschubd,52.0000,5.0000,geschubd,8,geschubd,8
Dutch,nld,nld,dusty,stoffig,yes,Google,50.7500,4.5000,Indo-European,Germanic,Europe,W and SW Eurasia,-0.8000,False,trill,False,False,NA,stoffig,52.0000,5.0000,stofig,6,stofig,6
Dutch,nld,nld,gluey,lijmerig,yes,Google,50.7500,4.5000,Indo-European,Germanic,Europe,W and SW Eurasia,-2.9000,False,trill,True,True,NA,lijmerig,52.0000,5.0000,lijmerig,8,lijmerig,8
Dutch,nld,nld,gooey,slissend,yes,Google,50.7500,4.5000,Indo-European,Germanic,Europe,W and SW Eurasia,-4.9000,False,trill,False,True,NA,slissend,52.0000,5.0000,slisend,7,slisend,7
Dutch,nld,nld,cracked,gebarsten,yes,Google,50.7500,4.5000,Indo-European,Germanic,Europe,W and SW Eurasia,3.5000,True,trill,True,False,NA,gebarsten,52.0000,5.0000,gebarsten,9,gebarsten,9
Dutch,nld,nld,ragged,haveloos,yes,Google,50.7500,4.5000,Indo-European,Germanic,Europe,W and SW Eurasia,3.3000,True,trill,False,True,NA,haveloos,52.0000,5.0000,havelos,7,havelos,7
Dutch,nld,nld,fibrous,vezelig,yes,Google,50.7500,4.5000,Indo-European,Germanic,Europe,W and SW Eurasia,2.3000,True,trill,False,True,NA,vezelig,52.0000,5.0000,vezelig,7,vezelig,7
Dutch,nld,nld,silky,zijdeachtig,yes,Google,50.7500,4.5000,Indo-European,Germanic,Europe,W and SW Eurasia,-5.9000,False,trill,False,False,NA,zijdeachtig,52.0000,5.0000,zijdeachtig,11,zijdeachtig,11
Dutch,nld,nld,satiny,satijnachtige,yes,Google,50.7500,4.5000,Indo-European,Germanic,Europe,W and SW Eurasia,-5.3000,False,trill,False,False,NA,satijnachtige,52.0000,5.0000,satijnachtige,13,satijnachtige,13
Dutch,nld,nld,grainy,korrelig,yes,Google,50.7500,4.5000,Indo-European,Germanic,Europe,W and SW Eurasia,3.9000,True,trill,True,True,NA,korrelig,52.0000,5.0000,korelig,7,korelig,7
Dutch,nld,nld,rocky,rotsachtig,yes,Google,50.7500,4.5000,Indo-European,Germanic,Europe,W and SW Eurasia,4.8000,True,trill,True,False,NA,rotsachtig,52.0000,5.0000,rotsachtig,10,rotsachtig,10
Dutch,nld,nld,hairy,harig,yes,Google,50.7500,4.5000,Indo-European,Germanic,Europe,W and SW Eurasia,0.0000,True,trill,True,False,NA,harig,52.0000,5.0000,harig,5,harig,5
Dutch,nld,nld,woven,geweven,yes,Google,50.7500,4.5000,Indo-European,Germanic,Europe,W and SW Eurasia,-0.2000,False,trill,False,False,NA,geweven,52.0000,5.0000,geweven,7,geweven,7
Dutch,nld,nld,prickly,stekelig,yes,Google,50.7500,4.5000,Indo-European,Germanic,Europe,W and SW Eurasia,5.2000,True,trill,False,True,NA,stekelig,52.0000,5.0000,stekelig,8,stekelig,8
Dutch,nld,nld,feathered,gevederde,yes,Google,50.7500,4.5000,Indo-European,Germanic,Europe,W and SW Eurasia,-4.6000,False,trill,True,False,NA,gevederde,52.0000,5.0000,gevederde,9,gevederde,9
Dutch,nld,nld,thorny,netelig,yes,Google,50.7500,4.5000,Indo-European,Germanic,Europe,W and SW Eurasia,5.8000,True,trill,False,True,NA,netelig,52.0000,5.0000,netelig,7,netelig,7
Dutch,nld,nld,glassy,glazig,yes,Google,50.7500,4.5000,Indo-European,Germanic,Europe,W and SW Eurasia,-4.3000,False,trill,False,True,NA,glazig,52.0000,5.0000,glazig,6,glazig,6
Dutch,nld,nld,waxy,wasachtig,yes,Google,50.7500,4.5000,Indo-European,Germanic,Europe,W and SW Eurasia,-3.6000,False,trill,False,False,NA,wasachtig,52.0000,5.0000,wasachtig,9,wasachtig,9
Dutch,nld,nld,greasy,vettig,yes,Google,50.7500,4.5000,Indo-European,Germanic,Europe,W and SW Eurasia,-5.1000,False,trill,False,False,NA,vettig,52.0000,5.0000,vetig,5,vetig,5
Norwegian,nob,nob,grooved,rillet,no,Google,59.5500,10.4500,Indo-European,Germanic,Europe,W and SW Eurasia,1.7000,True,no trill,True,True,other,rillet,59.5500,10.4500,rilet,5,rilet,5
Norwegian,nob,nob,velvety,fløyelsmyk,no,Google,59.5500,10.4500,Indo-European,Germanic,Europe,W and SW Eurasia,-5.3000,False,no trill,False,True,other,fløyelsmyk,59.5500,10.4500,fløyelsmyk,10,fløyelsmyk,10
Norwegian,nob,nob,coated,belagt,no,Google,59.5500,10.4500,Indo-European,Germanic,Europe,W and SW Eurasia,-2.8000,False,no trill,False,True,other,belagt,59.5500,10.4500,belagt,6,belagt,6
Norwegian,nob,nob,ribbed,ribbet,no,Google,59.5500,10.4500,Indo-European,Germanic,Europe,W and SW Eurasia,3.4000,True,no trill,True,False,other,ribbet,59.5500,10.4500,ribet,5,ribet,5
Norwegian,nob,nob,gnarled,knudrete,no,Google,59.5500,10.4500,Indo-European,Germanic,Europe,W and SW Eurasia,4.4000,True,no trill,True,False,other,knudrete,59.5500,10.4500,knudrete,8,knudrete,8
Norwegian,nob,nob,bony,benete,no,Google,59.5500,10.4500,Indo-European,Germanic,Europe,W and SW Eurasia,2.5000,True,no trill,False,False,other,benete,59.5500,10.4500,benete,6,benete,6
Norwegian,nob,nob,coarse,grov,no,Google,59.5500,10.4500,Indo-European,Germanic,Europe,W and SW Eurasia,5.4000,True,no trill,True,False,other,grov,59.5500,10.4500,grov,4,grov,4
Norwegian,nob,nob,metallic,metallisk,no,Google,59.5500,10.4500,Indo-European,Germanic,Europe,W and SW Eurasia,-1.9000,False,no trill,False,True,other,metallisk,59.5500,10.4500,metalisk,8,metalisk,8
Norwegian,nob,nob,polished,polert,no,Google,59.5500,10.4500,Indo-European,Germanic,Europe,W and SW Eurasia,-5.3000,False,no trill,True,True,other,polert,59.5500,10.4500,polert,6,polert,6
Norwegian,nob,nob,fine,fint,no,Google,59.5500,10.4500,Indo-European,Germanic,Europe,W and SW Eurasia,-5.2000,False,no trill,False,False,other,fint,59.5500,10.4500,fint,4,fint,4
Norwegian,nob,nob,sequined,paljett,no,Google,59.5500,10.4500,Indo-European,Germanic,Europe,W and SW Eurasia,3.3000,True,no trill,False,True,other,paljett,59.5500,10.4500,paljet,6,paljet,6
Norwegian,nob,nob,serrated,taggete,no,Google,59.5500,10.4500,Indo-European,Germanic,Europe,W and SW Eurasia,4.0000,True,no trill,False,False,other,taggete,59.5500,10.4500,tagete,6,tagete,6
Norwegian,nob,nob,bumpy,humpete,no,Google,59.5500,10.4500,Indo-European,Germanic,Europe,W and SW Eurasia,3.3000,True,no trill,False,False,other,humpete,59.5500,10.4500,humpete,7,humpete,7
Norwegian,nob,nob,matted,sammenfiltret,no,Google,59.5500,10.4500,Indo-European,Germanic,Europe,W and SW Eurasia,0.3000,True,no trill,True,True,other,sammenfiltret,59.5500,10.4500,samenfiltret,12,samenfiltret,12
Norwegian,nob,nob,woolly,ullen,no,Google,59.5500,10.4500,Indo-European,Germanic,Europe,W and SW Eurasia,0.0000,True,no trill,False,True,other,ullen,59.5500,10.4500,ulen,4,ulen,4
Norwegian,nob,nob,sandy,sand-,no,Google,59.5500,10.4500,Indo-European,Germanic,Europe,W and SW Eurasia,3.9000,True,no trill,False,False,other,sand-,59.5500,10.4500,sand,4,sand,4
Norwegian,nob,nob,dented,bulket,no,Google,59.5500,10.4500,Indo-European,Germanic,Europe,W and SW Eurasia,2.4000,True,no trill,False,True,other,bulket,59.5500,10.4500,bulket,6,bulket,6
Norwegian,nob,nob,scratchy,skrapete,no,Google,59.5500,10.4500,Indo-European,Germanic,Europe,W and SW Eurasia,5.0000,True,no trill,True,False,other,skrapete,59.5500,10.4500,skrapete,8,skrapete,8
Norwegian,nob,nob,gravelly,grusete,no,Google,59.5500,10.4500,Indo-European,Germanic,Europe,W and SW Eurasia,4.1000,True,no trill,True,False,other,grusete,59.5500,10.4500,grusete,7,grusete,7
Norwegian,nob,nob,ceramic,keramisk,no,Google,59.5500,10.4500,Indo-European,Germanic,Europe,W and SW Eurasia,-2.5000,False,no trill,True,False,other,keramisk,59.5500,10.4500,keramisk,8,keramisk,8
Norwegian,nob,nob,frayed,frynsete,no,Google,59.5500,10.4500,Indo-European,Germanic,Europe,W and SW Eurasia,-0.8000,False,no trill,True,False,other,frynsete,59.5500,10.4500,frynsete,8,frynsete,8
Norwegian,nob,nob,bald,skallet,no,Google,59.5500,10.4500,Indo-European,Germanic,Europe,W and SW Eurasia,-4.1000,False,no trill,False,True,other,skallet,59.5500,10.4500,skalet,6,skalet,6
Norwegian,nob,nob,corroded,korrodert,no,Google,59.5500,10.4500,Indo-European,Germanic,Europe,W and SW Eurasia,3.5000,True,no trill,True,False,other,korrodert,59.5500,10.4500,korodert,8,korodert,8
Norwegian,nob,nob,creamy,kremete,no,Google,59.5500,10.4500,Indo-European,Germanic,Europe,W and SW Eurasia,-4.8000,False,no trill,True,False,other,kremete,59.5500,10.4500,kremete,7,kremete,7
Norwegian,nob,nob,etched,etset,no,Google,59.5500,10.4500,Indo-European,Germanic,Europe,W and SW Eurasia,2.8000,True,no trill,False,False,other,etset,59.5500,10.4500,etset,5,etset,5
Norwegian,nob,nob,grimy,sotete,no,Google,59.5500,10.4500,Indo-European,Germanic,Europe,W and SW Eurasia,-1.2000,False,no trill,False,False,other,sotete,59.5500,10.4500,sotete,6,sotete,6
Norwegian,nob,nob,oily,fet,no,Google,59.5500,10.4500,Indo-European,Germanic,Europe,W and SW Eurasia,-6.2000,False,no trill,False,False,other,fet,59.5500,10.4500,fet,3,fet,3
Norwegian,nob,nob,crumbly,smuldrete,no,Google,59.5500,10.4500,Indo-European,Germanic,Europe,W and SW Eurasia,3.2000,True,no trill,True,True,other,smuldrete,59.5500,10.4500,smuldrete,9,smuldrete,9
Norwegian,nob,nob,perforated,perforert,no,Google,59.5500,10.4500,Indo-European,Germanic,Europe,W and SW Eurasia,0.4000,True,no trill,True,False,other,perforert,59.5500,10.4500,perforert,9,perforert,9
Norwegian,nob,nob,dusty,støvete,no,Google,59.5500,10.4500,Indo-European,Germanic,Europe,W and SW Eurasia,-0.8000,False,no trill,False,False,other,støvete,59.5500,10.4500,støvete,7,støvete,7
Norwegian,nob,nob,cracked,sprakk,no,Google,59.5500,10.4500,Indo-European,Germanic,Europe,W and SW Eurasia,3.5000,True,no trill,True,False,other,sprakk,59.5500,10.4500,sprak,5,sprak,5
Norwegian,nob,nob,ragged,fillete,no,Google,59.5500,10.4500,Indo-European,Germanic,Europe,W and SW Eurasia,3.3000,True,no trill,False,True,other,fillete,59.5500,10.4500,filete,6,filete,6
Norwegian,nob,nob,fibrous,fibrøs,no,Google,59.5500,10.4500,Indo-European,Germanic,Europe,W and SW Eurasia,2.3000,True,no trill,True,False,other,fibrøs,59.5500,10.4500,fibrøs,6,fibrøs,6
Norwegian,nob,nob,smooth,glatt,no,Google,59.5500,10.4500,Indo-European,Germanic,Europe,W and SW Eurasia,-6.9000,False,no trill,False,True,other,glatt,59.5500,10.4500,glat,4,glat,4
Norwegian,nob,nob,grainy,kornete,no,Google,59.5500,10.4500,Indo-European,Germanic,Europe,W and SW Eurasia,3.9000,True,no trill,True,False,other,kornete,59.5500,10.4500,kornete,7,kornete,7
Norwegian,nob,nob,granular,granulær,no,Google,59.5500,10.4500,Indo-European,Germanic,Europe,W and SW Eurasia,3.5000,True,no trill,True,True,other,granulær,59.5500,10.4500,granulær,8,granulær,8
Norwegian,nob,nob,rocky,steinete,no,Google,59.5500,10.4500,Indo-European,Germanic,Europe,W and SW Eurasia,4.8000,True,no trill,False,False,other,steinete,59.5500,10.4500,steinete,8,steinete,8
Norwegian,nob,nob,hairy,hårete,no,Google,59.5500,10.4500,Indo-European,Germanic,Europe,W and SW Eurasia,0.0000,True,no trill,True,False,other,hårete,59.5500,10.4500,hårete,6,hårete,6
Norwegian,nob,nob,prickly,stikk,no,Google,59.5500,10.4500,Indo-European,Germanic,Europe,W and SW Eurasia,5.2000,True,no trill,False,False,other,stikk,59.5500,10.4500,stik,4,stik,4
Norwegian,nob,nob,blunt,sløv,no,Google,59.5500,10.4500,Indo-European,Germanic,Europe,W and SW Eurasia,0.5000,True,no trill,False,True,other,sløv,59.5500,10.4500,sløv,4,sløv,4
Norwegian,nob,nob,thorny,tornete,no,Google,59.5500,10.4500,Indo-European,Germanic,Europe,W and SW Eurasia,5.8000,True,no trill,True,False,other,tornete,59.5500,10.4500,tornete,7,tornete,7
Norwegian,nob,nob,glassy,glassaktig,no,Google,59.5500,10.4500,Indo-European,Germanic,Europe,W and SW Eurasia,-4.3000,False,no trill,False,True,other,glassaktig,59.5500,10.4500,glasaktig,9,glasaktig,9
Norwegian,nob,nob,waxy,voksaktig,no,Google,59.5500,10.4500,Indo-European,Germanic,Europe,W and SW Eurasia,-3.6000,False,no trill,False,False,other,voksaktig,59.5500,10.4500,voksaktig,9,voksaktig,9
Norwegian,nob,nob,greasy,fettete,no,Google,59.5500,10.4500,Indo-European,Germanic,Europe,W and SW Eurasia,-5.1000,False,no trill,False,False,other,fettete,59.5500,10.4500,fetete,6,fetete,6
Polish,pol,pol,velvety,aksamitny,yes,Google,52.0000,20.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-5.3000,False,trill,False,False,trilled,aksamitny,51.8439,18.6255,aksamitny,9,aksamitny,9
Polish,pol,pol,ribbed,żebrowany,yes,Google,52.0000,20.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.4000,True,trill,True,False,trilled,żebrowany,51.8439,18.6255,żebrowany,9,żebrowany,9
Polish,pol,pol,gnarled,wykrzywiony,yes,Google,52.0000,20.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,4.4000,True,trill,True,False,trilled,wykrzywiony,51.8439,18.6255,wykrzywiony,11,wykrzywiony,11
Polish,pol,pol,lacy,koronkowy,yes,Google,52.0000,20.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-1.4000,False,trill,True,False,trilled,koronkowy,51.8439,18.6255,koronkowy,9,koronkowy,9
Polish,pol,pol,abrasive,ścierny,yes,Google,52.0000,20.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,6.3000,True,trill,True,False,trilled,ścierny,51.8439,18.6255,ścierny,7,ścierny,7
Polish,pol,pol,bony,kościsty,yes,Google,52.0000,20.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,2.5000,True,trill,False,False,trilled,kościsty,51.8439,18.6255,kościsty,8,kościsty,8
Polish,pol,pol,slippery,śliski,yes,Google,52.0000,20.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-6.2000,False,trill,False,True,trilled,śliski,51.8439,18.6255,śliski,6,śliski,6
Polish,pol,pol,lumpy,grudkowaty,yes,Google,52.0000,20.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,2.9000,True,trill,True,False,trilled,grudkowaty,51.8439,18.6255,grudkowaty,10,grudkowaty,10
Polish,pol,pol,knobby,guzowaty,yes,Google,52.0000,20.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,2.6000,True,trill,False,False,trilled,guzowaty,51.8439,18.6255,guzowaty,8,guzowaty,8
Polish,pol,pol,coarse,zgrubny,yes,Google,52.0000,20.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,5.4000,True,trill,True,False,trilled,zgrubny,51.8439,18.6255,zgrubny,7,zgrubny,7
Polish,pol,pol,jagged,szczerbaty,yes,Google,52.0000,20.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,6.3000,True,trill,True,False,trilled,szczerbaty,51.8439,18.6255,szczerbaty,10,szczerbaty,10
Polish,pol,pol,textured,teksturowane,yes,Google,52.0000,20.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,0.8000,True,trill,True,False,trilled,teksturowane,51.8439,18.6255,teksturowane,12,teksturowane,12
Polish,pol,pol,metallic,metaliczny,yes,Google,52.0000,20.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-1.9000,False,trill,False,True,trilled,metaliczny,51.8439,18.6255,metaliczny,10,metaliczny,10
Polish,pol,pol,shiny,błyszczący,yes,Google,52.0000,20.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-4.2000,False,trill,False,False,trilled,błyszczący,51.8439,18.6255,błyszczący,10,błyszczący,10
Polish,pol,pol,painted,namalowany,yes,Google,52.0000,20.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-3.0000,False,trill,False,True,trilled,namalowany,51.8439,18.6255,namalowany,10,namalowany,10
Polish,pol,pol,fine,w porządku,yes,Google,52.0000,20.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-5.2000,False,trill,True,False,trilled,w porządku,51.8439,18.6255,wporządku,9,wporządku,9
Polish,pol,pol,rippled,pluskoczący,yes,Google,52.0000,20.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.1000,True,trill,False,True,trilled,pluskoczący,51.8439,18.6255,pluskoczący,11,pluskoczący,11
Polish,pol,pol,matted,kołtunowaty,yes,Google,52.0000,20.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,0.3000,True,trill,False,False,trilled,kołtunowaty,51.8439,18.6255,kołtunowaty,11,kołtunowaty,11
Polish,pol,pol,woolly,wełnisty,yes,Google,52.0000,20.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,0.0000,True,trill,False,False,trilled,wełnisty,51.8439,18.6255,wełnisty,8,wełnisty,8
Polish,pol,pol,beaded,zroszony,yes,Google,52.0000,20.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.0000,True,trill,True,False,trilled,zroszony,51.8439,18.6255,zroszony,8,zroszony,8
Polish,pol,pol,crumpled,zmięty,yes,Google,52.0000,20.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.1000,True,trill,False,False,trilled,zmięty,51.8439,18.6255,zmięty,6,zmięty,6
Polish,pol,pol,sandy,piaszczysty,yes,Google,52.0000,20.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.9000,True,trill,False,False,trilled,piaszczysty,51.8439,18.6255,piaszczysty,11,piaszczysty,11
Polish,pol,pol,dented,wgnieciony,yes,Google,52.0000,20.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,2.4000,True,trill,False,False,trilled,wgnieciony,51.8439,18.6255,wgnieciony,10,wgnieciony,10
Polish,pol,pol,gravelly,żwirowy,yes,Google,52.0000,20.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,4.1000,True,trill,True,False,trilled,żwirowy,51.8439,18.6255,żwirowy,7,żwirowy,7
Polish,pol,pol,crusty,skorupiasty,yes,Google,52.0000,20.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,2.9000,True,trill,True,False,trilled,skorupiasty,51.8439,18.6255,skorupiasty,11,skorupiasty,11
Polish,pol,pol,frayed,postrzępiony,yes,Google,52.0000,20.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-0.8000,False,trill,True,False,trilled,postrzępiony,51.8439,18.6255,postrzępiony,12,postrzępiony,12
Polish,pol,pol,gelatinous,galaretowaty,yes,Google,52.0000,20.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-4.2000,False,trill,True,True,trilled,galaretowaty,51.8439,18.6255,galaretowaty,12,galaretowaty,12
Polish,pol,pol,bald,łysy,yes,Google,52.0000,20.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-4.1000,False,trill,False,False,trilled,łysy,51.8439,18.6255,łysy,4,łysy,4
Polish,pol,pol,corroded,skorodowane,yes,Google,52.0000,20.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.5000,True,trill,True,False,trilled,skorodowane,51.8439,18.6255,skorodowane,11,skorodowane,11
Polish,pol,pol,creamy,kremowy,yes,Google,52.0000,20.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-4.8000,False,trill,True,False,trilled,kremowy,51.8439,18.6255,kremowy,7,kremowy,7
Polish,pol,pol,chalky,kredowy,yes,Google,52.0000,20.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-1.1000,False,trill,True,False,trilled,kredowy,51.8439,18.6255,kredowy,7,kredowy,7
Polish,pol,pol,flat,mieszkanie,yes,Google,52.0000,20.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-2.7000,False,trill,False,False,trilled,mieszkanie,51.8439,18.6255,mieszkanie,10,mieszkanie,10
Polish,pol,pol,etched,wytrawiony,yes,Google,52.0000,20.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,2.8000,True,trill,True,False,trilled,wytrawiony,51.8439,18.6255,wytrawiony,10,wytrawiony,10
Polish,pol,pol,grimy,umorusany,yes,Google,52.0000,20.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-1.2000,False,trill,True,False,trilled,umorusany,51.8439,18.6255,umorusany,9,umorusany,9
Polish,pol,pol,slimy,śluzowaty,yes,Google,52.0000,20.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-5.2000,False,trill,False,True,trilled,śluzowaty,51.8439,18.6255,śluzowaty,9,śluzowaty,9
Polish,pol,pol,harsh,szorstki,yes,Google,52.0000,20.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,5.5000,True,trill,True,False,trilled,szorstki,51.8439,18.6255,szorstki,8,szorstki,8
Polish,pol,pol,oily,oleisty,yes,Google,52.0000,20.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-6.2000,False,trill,False,True,trilled,oleisty,51.8439,18.6255,oleisty,7,oleisty,7
Polish,pol,pol,lubricated,smarowane,yes,Google,52.0000,20.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-6.2000,False,trill,True,False,trilled,smarowane,51.8439,18.6255,smarowane,9,smarowane,9
Polish,pol,pol,perforated,perforowany,yes,Google,52.0000,20.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,0.4000,True,trill,True,False,trilled,perforowany,51.8439,18.6255,perforowany,11,perforowany,11
